"OBJECTID_12","OBJECTID","caption","url","isUrban","latitude","longitude","id","owner","hometown","datetaken","dateupload","tags1","tags2","tags3","tags4","tags5","tags6","tags7","tags8","tags9","tags10","uniqueID","OBJECTID_1","STUSPS"
217409,217996,"Northern Presidentials from Mt. Hight","https://farm2.staticflickr.com/1510/25869737160_32009f03b4.jpg",0,44.281572,-71.178948,25869737160,"25345777@N00","Hopkinton","3/20/2016 14:36","3/31/2016 0:13","mountainous landforms","mountain","wilderness","snow","sky","ridge","winter","mountain range","fell","tree",217996,3,"NH"
221990,221649,"NENSA Eastern Cup 2014 Rumford, ME","https://farm8.staticflickr.com/7414/12057936326_626baf5e4e.jpg",0,44.576486,-70.614262,12057936326,"32750264@N02"," ","1/18/2014 12:59","1/20/2014 21:10","skiing","ski pole","cross country skiing","nordic combined","nordic skiing","ski cross","biathlon","race","ski mountaineering","ski",221649,4,"ME"
149830,149687,"CVU v. Burlington High School JV-A Game 2 2013","https://farm4.staticflickr.com/3796/9882068353_41f73104ce.jpg",0,44.34713,-73.105537,9882068353,"87271233@N06"," ","9/21/2013 12:28","9/22/2013 23:07","player","team sport","sports","sport venue","games","football player","grass","team","ball game","soccer player",149687,2,"VT"
97263,97272,"Saratoga Battle Monument","https://farm9.staticflickr.com/8305/7997537674_49a00e1146.jpg",0,43.098742,-73.593463,7997537674,"80845392@N03"," ","9/16/2012 15:23","9/17/2012 21:33","atmosphere","crescent","sky","moon","atmosphere of earth","daytime","phenomenon","darkness","circle","night",97272,1,"NY"
214705,214714,"**Hermit Lake Shelter Trip - Day 2;** _Tuckerman Ravine Trail_ At the end of
the Tuckerman Ravine Trail near the parking lot below the summit.. Summit hike
from Hermit Lake Shelters to Mt Washington Summit. Up the Tuckerman Ravine
trail and down Lions He","https://farm5.staticflickr.com/4507/37092408823_319428ea96.jpg",0,44.269569,-71.301978,37092408823,"13789708@N04","Worcester, MA","9/9/2017 13:10","10/17/2017 22:44","mountainous landforms","mountain","outdoor recreation","ridge","adventure","mountain range","rock","mountaineering","hiking","recreation",214714,3,"NH"
251401,251410,"-","https://farm5.staticflickr.com/4461/37621126196_e9bf1ef5f8.jpg",0,44.32898,-68.181503,37621126196,"96044879@N02"," ","9/28/2017 20:48","10/13/2017 10:57","wave","water","wind wave","sea","body of water","ocean","coastal and oceanic landforms","shore","boardsport","coast",251410,4,"ME"
280118,280136,"In Madawaska, Maine.","https://farm4.staticflickr.com/3881/14779143477_c37f63e748.jpg",0,47.352925,-68.321979,14779143477,"40646519@N00","Manorville, Long Island","8/15/2014 18:15","8/19/2014 3:40","crowd","plant","public space","tree","town","community","car","city","recreation","house",280136,4,"ME"
278385,278399,"[www.clf.org/your-state/maine/](http://www.clf.org/your-state/maine/)","https://farm9.staticflickr.com/8428/7681610952_54ac990081.jpg",0,45.904333,-68.921334,7681610952,"65878659@N03","Boston, MA","7/7/2012 11:50","7/31/2012 3:30","sky","mountainous landforms","mountain","rock","ridge","wilderness","cloud","summit","outcrop","mountain range",278399,4,"ME"
58880,58888,"The 1.6-mile Watch Hill Trail has been newly designated, signed and marked.
The trail is located in the Jessup River Wild Forest off State Route 30
between the Hamilton County communities of Speculator and Indian Lake. The
trailhead is located on the eas","https://farm9.staticflickr.com/8100/28987909122_184a842f89.jpg",0,43.735461,-74.297898,28987909122,"64964567@N00","Pennington, NJ","8/11/2016 10:08","8/19/2016 19:58","ecosystem","tree","woodland","vegetation","temperate broadleaf and mixed forest","nature reserve","forest","leaf","old growth forest","grove",58888,1,"NY"
114543,114552,"Olympus digital camera","https://farm5.staticflickr.com/4338/36264221980_4f71e40ccf.jpg",0,44.379483,-74.23705,36264221980,"27719489@N06","Madison, WI","8/17/2017 17:40","8/19/2017 2:37","man","barechestedness","vacation","fun","water","male","leisure","beach","summer","swimwear",114552,1,"NY"
207751,209461,"**White Mtn Hut Trip - Day 3;** _West Side Trail_ **On the West Side heading
towards the Cog Railway tracks** Hike out from Lakes of the Clouds hut to Cog
Railway base station via Crawford Path Trail, West Side Trail, Gulfside Trail
and Jewel Trail Tuesd","https://farm5.staticflickr.com/4459/37689297436_cebe202bc1.jpg",0,44.275702,-71.311589,37689297436,"13789708@N04","Worcester, MA","8/8/2017 9:40","10/16/2017 17:59","ecosystem","wilderness","rock","geological phenomenon","fell","outdoor recreation","tundra","ridge","shrubland","geology",209461,3,"NH"
280451,280469,"In Van Buren, Maine.","https://farm4.staticflickr.com/3848/14979827896_83b17f070d.jpg",0,47.170161,-67.945796,14979827896,"40646519@N00","Manorville, Long Island","8/16/2014 11:56","8/22/2014 21:29","public space","playground","outdoor play equipment","sky","grass","recreation","tree","plant","park","leisure",280469,4,"ME"
195333,195342,"OLYMPUS DIGITAL CAMERA","https://farm9.staticflickr.com/8108/8554888873_dfe05e1f6e.jpg",0,44.5755,-72.771,8554888873,"94073243@N08"," ","3/13/2013 0:22","3/13/2013 21:52","sky","nature","winter","snow","wilderness","mountain","rock","tree","geological phenomenon","freezing",195342,2,"VT"
131160,131169,"Wallface Mountain 9/23/2015 now that's a rock climb!","https://farm1.staticflickr.com/566/21750693572_4952fc4b11.jpg",0,44.059619,-74.062142,21750693572,"41274083@N05"," ","9/23/2015 12:28","9/27/2015 18:14","mountainous landforms","mountain","nature","wilderness","tree","sky","ecosystem","vegetation","highland","leaf",131169,1,"NY"
191499,191508,"Olympus digital camera","https://farm4.staticflickr.com/3870/14597091523_7ce8b2eb7a.jpg",0,44.980291,-73.102214,14597091523,"35799401@N07","Denver, CO","6/12/2014 16:32","7/5/2014 5:29","inflatable","games","leisure","fun","play","recreation","sport venue","playground","girl","vacation",191508,2,"VT"
225168,225177,"154/366","https://farm9.staticflickr.com/8013/7322734286_a8e0a6f92f.jpg",0,44.694833,-69.9525,7322734286,"47576966@N05"," ","6/2/2012 12:53","6/2/2012 20:51","green","grass","plant","soil","lawn","leg","shoe","foot","play","tree",225177,4,"ME"
240046,240055,"Thank you for all of your views, notes, favorites and comments !","https://farm9.staticflickr.com/8485/8224787149_39c00650c8.jpg",0,44.306944,-68.192223,8224787149,"45217757@N03"," ","10/7/2012 9:28","11/28/2012 0:52","sky","coast","shore","rock","sea","cloud","water","promontory","horizon","terrain",240055,4,"ME"
207095,208805,"Stored at Bretton Woods. Mount Washington Cog Railway Steam locomotive.","https://farm1.staticflickr.com/688/22015626158_22c949607b.jpg",0,44.269188,-71.355789,22015626158,"35725098@N07"," ","10/11/2015 7:25","10/15/2015 22:44","land vehicle","motor vehicle","transport","vehicle","rolling stock","rail transport","train","locomotive","railroad car","wagon",208805,3,"NH"
222164,221873,"Grafton Notch State Park, Grafton, Maine. Lots of Painted Trillium's to be
seen all over the park.","https://farm8.staticflickr.com/7357/8726428902_7b17da6b69.jpg",0,44.571638,-70.903465,8726428902,"21043193@N06"," ","5/9/2013 17:11","5/10/2013 15:04","flower","plant","flora","wildflower","leaf","spring","flowering plant","annual plant","mallow family","malvales",221873,4,"ME"
60497,60505,"Sun and Flag","https://farm6.staticflickr.com/5323/17891423408_efbbdc91e1.jpg",0,43.672713,-74.690301,17891423408,"45846171@N04"," ","9/20/2013 18:42","5/25/2015 12:45","tree","nature","woody plant","sky","leaf","light","sunlight","plant","morning","forest",60505,1,"NY"
129988,129997,"Giant Mountain Trail via Ridge Trail is a 3 mile trail located near Keene
Valley, NY starting near Chapel Pond on road 73 (1608 feet) and ending at
Giant Mountain summit (4517 feet). Portions are quite steep and rocky but it
is an exhilarating experience","https://farm9.staticflickr.com/8186/29811551922_4abffe0c83.jpg",0,44.139764,-73.739397,29811551922,"77613812@N00","Montreal, Quebec","9/24/2016 12:10","9/25/2016 19:58","wilderness","rock","tree","path","trail","woodland","forest","state park","old growth forest","plant",129997,1,"NY"
241095,241104,"Acadia Repertory Theatre","https://farm6.staticflickr.com/5548/13907208880_fccf9ba1ea.jpg",0,44.358,-68.337334,13907208880,"96639807@N00"," ","8/7/2013 11:23","5/3/2014 5:39","public space","tree","community","recreation","plant","race","crowd","team","sports","fun",241104,4,"ME"
255038,255047,"Out of Acadia morning self Excursion - Waterfall Bridge","https://farm5.staticflickr.com/4459/26416378799_91b8de2185.jpg",0,44.331383,-68.280634,26416378799,"24706120@N05"," ","10/4/2017 10:31","11/5/2017 18:12","tree","wall","architecture","bridge","structure","sky","arch","viaduct","plant","aqueduct",255047,4,"ME"
61588,61596,"[andyarthur.org/new-york-state/adirondacks/moose-river-
pla...](http://andyarthur.org/new-york-state/adirondacks/moose-river-
plains/cedar-river-flow-plains/photos-cedar-river-flow-
sep-20-2013-part-c-2.html) Cedar River Flow on Friday Sep 20, 2013. Copy","https://farm6.staticflickr.com/5496/9957046993_2db02ee062.jpg",0,43.719466,-74.4716,9957046993,"45846171@N04"," ","9/20/2013 13:03","9/26/2013 21:31","water","nature","body of water","waterway","sky","river","wilderness","loch","boat","tree",61596,1,"NY"
100798,100807,"Effortlessly uploaded by [Eye-Fi](http://www.eye.fi)","https://farm4.staticflickr.com/3893/14889954462_89508f91af.jpg",0,43.437072,-73.698442,14889954462,"83400109@N08"," ","8/11/2014 13:42","8/11/2014 21:56","parachute","parachuting","parasailing","sky","windsports","air sports","kite sports","atmosphere of earth","daytime","paragliding",100807,1,"NY"
79954,79963,"Rand Mountain is a lovely trailless peak in the Wilcox Lake Wild Forest region
of upstate New York. This is Br'er Ken on a ledge lookout","https://farm6.staticflickr.com/5571/30322067882_24e0696a2d.jpg",0,43.342931,-74.185148,30322067882,"82393004@N02"," ","10/19/2016 12:05","10/20/2016 0:46","nature","wilderness","mountainous landforms","leaf","mountain","autumn","tree","woody plant","ridge","plant",79963,1,"NY"
266208,266217,"Alexis's Rental","https://farm3.staticflickr.com/2917/14429436280_0a4d6bce92.jpg",0,44.413113,-68.024667,14429436280,"29157177@N00"," ","7/9/2014 15:44","7/9/2014 23:52","property","house","home","real estate","cottage","land lot","villa","facade","apartment","building",266217,4,"ME"
183681,183070,"AM Foster Bridge - West Danville, VT","https://farm9.staticflickr.com/8328/8099753783_34dc26dc6b.jpg",0,44.423466,-72.26838,8099753783,"55886671@N05"," ","10/17/2012 6:49","10/18/2012 12:53","nature","leaf","wilderness","tree","house","home","sky","mountain","highland","rural area",183070,2,"VT"
204284,204293,"VIN: 2MG3JMBA6GW067569 Date of manufacture: Feb. 2016 (Winnipeg, MB)","https://farm2.staticflickr.com/1627/25645433691_2e2fd2e725.jpg",0,44.938974,-72.50321,25645433691,"85741940@N03"," ","3/12/2016 16:35","3/13/2016 1:30","car","motor vehicle","blue","vehicle","mode of transport","automotive exterior","technology","automotive design","wheel","automotive lighting",204293,2,"VT"
219247,219163,"Cathie and Leslie. Kayaking Androscoggin River from Shelburne to Bethel","https://farm8.staticflickr.com/7303/9691901813_0ba799c9e1.jpg",0,44.38858,-71.012864,9691901813,"8405842@N02"," ","9/3/2013 12:36","9/7/2013 16:41","waterway","boat","kayak","kayaking","sea kayak","river","wilderness","loch","water","watercourse",219163,4,"ME"
271602,271518,"Situated above and between the stars Betelgeuse and Bellatrix in northern
Orion, centered around the star Meissa (Lambda Orionis) is the nebula Sh2-264.
Sh2-263 is also visible in the image. See notes. Single 75 minute exposure
using a Pentax 67 and 300m","https://farm3.staticflickr.com/2742/4449566494_88a94d4379.jpg",0,44.53489,-68.142603,4449566494,"12598495@N08","The Universe","7/8/2017 18:40","3/21/2010 1:58","sky","atmosphere","nebula","galaxy","night","astronomical object","star","universe","phenomenon","astronomy",271518,4,"ME"
192812,192821,"Olympus digital camera","https://farm6.staticflickr.com/5120/7436302112_7cb5908565.jpg",0,44.980888,-73.103198,7436302112,"35799401@N07","Denver, CO","6/10/2012 13:45","6/25/2012 0:07","child","skin","infant","toddler","hand","eye","girl","cheek","finger","sitting",192821,2,"VT"
192125,192134,"Olympus digital camera","https://farm6.staticflickr.com/5529/9054606186_c6aebd057b.jpg",0,44.981025,-73.10187,9054606186,"35799401@N07","Denver, CO","6/11/2013 13:37","6/16/2013 0:28","footwear","pink","child","day","girl","fun","snapshot","headgear","outerwear","tree",192134,2,"VT"
262588,262597,"-","https://farm5.staticflickr.com/4503/37610949312_06484ee7ac.jpg",0,44.401793,-68.242349,37610949312,"96044879@N02"," ","9/27/2017 9:04","10/11/2017 22:08","fog","mist","water","black and white","atmosphere","monochrome photography","morning","tree","reflection","calm",262597,4,"ME"
75295,75304,"Juvenile Bald Eagle","https://farm9.staticflickr.com/8523/8477661506_4ae3c02557.jpg",0,42.941857,-73.633952,8477661506,"67370264@N04","South Glens Falls,N.Y.","2/15/2013 8:16","2/15/2013 23:39","water","water bird","bird","fauna","reflection","ducks geese and swans","duck","wood","wildlife","waterfowl",75304,1,"NY"
19812,19820,"Looking southwest out over the Cannon Balls and the Kinsmans from the summit
of Cannon. Thanks to Adobe's software engineers for the algorithm that
cleverly removed the guy wire from the panorama.","https://farm1.staticflickr.com/374/32663805800_52a5434a4a.jpg",0,44.156754,-71.698687,32663805800,"43944710@N05","New Britain, CT","2/4/2017 15:59","2/22/2017 4:42","ridge","mountainous landforms","mountain","sky","geological phenomenon","mountain range","cloud","summit","hill station","glacial landform",19820,3,"NH"
114173,114182,"Summer Lynn loves to suck on icicles and walk long distances through deep
snow. Photo: John Scarlett, Rossie, NY","https://farm8.staticflickr.com/7356/15834384354_356877a6c4.jpg",0,44.378669,-75.654949,15834384354,"35978796@N05"," ","2/6/2015 9:17","2/6/2015 14:18","snow","winter","pink","purple","fun","headgear","freezing","child","ice","play",114182,1,"NY"
203591,203600,"We need to Make Mongolia Great Again! (July 2, 2016)","https://farm5.staticflickr.com/4218/35691063651_2828981d48.jpg",0,44.577222,-72.295834,35691063651,"146757535@N05"," ","7/2/2016 10:30","7/9/2017 20:43","car","crowd","event","vehicle","tree","plant","festival","parade","street","public event",203600,2,"VT"
23464,23425,"DCIM\110GOPRO\GOPR3783.JPG","https://farm5.staticflickr.com/4572/38831814331_f0105e0bef.jpg",0,44.1356,-71.735812,38831814331,"44126613@N00","Dedham, MA","12/2/2017 14:27","12/4/2017 15:15","snow","winter","nature","tree","wilderness","freezing","woody plant","woodland","forest","frost",23425,3,"NH"
12487,12494,"190/365 Speedboat going by, Lake Winnipesaukeee, NH","https://farm5.staticflickr.com/4289/35040019803_909339fb0b.jpg",0,43.561261,-71.203187,35040019803,"85315862@N00"," ","7/9/2017 16:23","7/11/2017 3:03","water","sea","sky","body of water","cloud","ocean","wave","shore","lake","coastal and oceanic landforms",12494,3,"NH"
106880,106889,"Ravens are relatively recent arrivals into western Jefferson Co, New York. My
guess is they are colonizing the region from the more heavily wooded eastern
part of Jefferson Co. This bird was observed on Point Peninsula.
[ebird.org/ebird/view/checklist?su","https://farm9.staticflickr.com/8232/8487935266_b2edcb0710.jpg",0,44.010039,-76.280121,8487935266,"31059250@N07"," ","2/16/2013 8:51","2/19/2013 1:39","sky","bird","beak","fauna","raven","feather","silhouette","crow like bird","american crow","crow",106889,1,"NY"
256008,256017,"Mamiya C330 S and Sekor 55mm f/4.5 Fujichrome Provia 100F","https://farm3.staticflickr.com/2863/11825012523_7ab4eac711.jpg",0,44.404154,-68.342728,11825012523,"20905078@N04","Oroville, CA","7/1/2013 0:00","1/7/2014 21:06","motor vehicle","car","vehicle","automotive design","automotive exterior","asphalt","full size car","plant","tree","classic",256017,4,"ME"
104455,104464,"[andyarthur.org/adirondacks/vanderwhacker/blue-
ledges/phot...](http://andyarthur.org/adirondacks/vanderwhacker/blue-
ledges/photos-blue-ledges-may-4-2013-part-b-2.html) Blue Ledges on Saturday
May 4, 2013. Copyright (c)2013 Andy Arthur. Creative Commons","https://farm8.staticflickr.com/7324/8722184083_1b4c8b255f.jpg",0,43.818522,-74.138531,8722184083,"45846171@N04"," ","5/4/2013 13:22","5/9/2013 12:15","water","river","body of water","tree","wilderness","bank","stream","lake","creek","water resources",104464,1,"NY"
176156,176165,"Adirondacks NY and Vermont 2017","https://farm5.staticflickr.com/4586/38143351996_3b7513b868.jpg",0,44.36835,-72.968659,38143351996,"24518536@N08"," ","6/28/2017 12:40","11/5/2017 23:14","nature","green","nature reserve","tree","grass","commemorative plaque","sign","garden","signage","national park",176165,2,"VT"
172610,172619,"2015 Bentley Continental GT3-R XXVI British Invasion Stowe, Vermont 25 iso,
f/2.2, 1/3077 iPhone SE @ 4mm","https://farm1.staticflickr.com/272/31811132810_957997bdfa.jpg",0,44.473483,-72.687998,31811132810,"65450483@N04","l'Assomption","1/8/2017 9:55","1/8/2017 15:02","car","land vehicle","motor vehicle","bentley continental gt","luxury vehicle","vehicle","automotive design","bentley","bentley continental gtc","supercar",172619,2,"VT"
107215,107224,"Cape Vincent. NY.","https://farm3.staticflickr.com/2937/33117847160_0df40d6109.jpg",0,44.113765,-76.361031,33117847160,"86000862@N03"," ","2/22/2017 4:18","3/18/2017 2:04","sky","snow","water","horizon","freezing","winter","ice","reflection","morning","phenomenon",107224,1,"NY"
31533,31540,"Rocky Gorge was formed by a mile high glacier at this location about 10,000
years ago. The Gorge was created by the melting of this glacier. Today, Rocky
Gorge is as beautiful as ever from the thousands of years of erosion through
these rocks.
[www.nhtou","https://farm3.staticflickr.com/2816/9577381510_ee0da1e39b.jpg",0,44.004408,-71.277974,9577381510,"64964567@N00","Pennington, NJ","8/6/2013 16:12","8/23/2013 13:11","water","nature reserve","stream","watercourse","wilderness","water resources","river","rock","tree","mountain",31540,3,"NH"
124019,124028,"A calm winter day with a little holiday decoration. Photo: Ericka Kissam,
Colton, NY","https://farm1.staticflickr.com/459/31101788053_1346d557be.jpg",0,44.553276,-74.939267,31101788053,"35978796@N05"," ","12/27/2016 8:04","12/27/2016 13:05","snow","winter","tree","nature","freezing","woody plant","christmas tree","water","sky","frost",124028,1,"NY"
131132,131141,"Husk of a cedar stump.","https://farm1.staticflickr.com/620/21895498955_df9a609da0.jpg",0,44.032222,-73.761264,21895498955,"94811196@N08"," ","10/1/2015 10:50","10/2/2015 21:07","tree","woody plant","plant","leaf","trunk","rock","wood","flower","branch","autumn",131141,1,"NY"
232227,232236,"Created in the 2015 Baskets + Mixed Media class at Haystack Mountain School of
Crafts.","https://farm6.staticflickr.com/5600/30516905591_d70d27e0ec.jpg",0,44.188366,-68.584374,30516905591,"17686063@N07","Los Angeles","8/12/2015 9:01","10/27/2016 19:32","bicycle wheel","road bicycle","tree","bicycle","bicycle part","iron","bicycle frame","automotive tire","tire","vehicle",232236,4,"ME"
136685,136694,"Hanna Alex","https://farm9.staticflickr.com/8198/29141049974_69e46a8f1f.jpg",0,44.367297,-73.90635,29141049974,"26383131@N00","Bogota","9/17/2016 11:38","9/18/2016 17:24","photograph","wedding","tourism","event","ceremony","mountain","travel","fun","vacation","sky",136694,1,"NY"
279460,279477,"Vern Condon family photos (Jason's father)","https://farm9.staticflickr.com/8385/8567682676_a9e393b6b7.jpg",0,46.618833,-67.935,8567682676,"52283044@N00"," ","11/23/2012 13:12","3/18/2013 2:49","motor vehicle","transport","black and white","vehicle","car","history","monochrome photography","auto part","public utility","steam",279477,4,"ME"
104469,104478,"[andyarthur.org/adirondacks/vanderwhacker/blue-
ledges/hunt...](http://andyarthur.org/adirondacks/vanderwhacker/blue-
ledges/huntley-pond/photos-huntley-pond-may-5-2013-part-d-2.html) Huntley Pond
on Sunday May 5, 2013. Copyright (c)2013 Andy Arthur. Cre","https://farm8.staticflickr.com/7371/8721692730_568bf845a2.jpg",0,43.833627,-74.115098,8721692730,"45846171@N04"," ","5/5/2013 11:53","5/8/2013 20:31","water","nature","body of water","nature reserve","tree","wilderness","river","creek","riparian zone","watercourse",104478,1,"NY"
213835,213844,"Dcim\110gopro\Gopr2793.Jpg","https://farm5.staticflickr.com/4458/37418009982_2409121bb8.jpg",0,44.259047,-71.201581,37418009982,"44126613@N00","Dedham, MA","9/30/2017 13:43","10/2/2017 9:34","mountainous landforms","mountain","rock","wilderness","ridge","sky","hill","outdoor recreation","tree","geological phenomenon",213844,3,"NH"
249548,249557,"Out of Acadia Sunrise Excursion to (adjacent to) Boulder Beach with Michael
Hudson","https://farm5.staticflickr.com/4547/24340354098_d38d31e983.jpg",0,44.314633,-68.190684,24340354098,"24706120@N05"," ","10/5/2017 6:34","11/5/2017 18:12","coast","sea","body of water","cliff","shore","rock","coastal and oceanic landforms","sky","promontory","headland",249557,4,"ME"
187716,185597,"Rocks at Sand Bar State park.","https://farm1.staticflickr.com/771/20873486425_7514f65e52.jpg",0,44.627836,-73.240751,20873486425,"9695836@N07"," ","8/24/2015 6:04","8/25/2015 15:04","nature","water","sky","loch","reflection","lake","shore","reservoir","tree","sunset",185597,2,"VT"
266173,266182,"2014-09-12 Aurora Borealis as seen from Binnshire and Grand Marsh Bay in
Gouldsboro, Maine","https://farm4.staticflickr.com/3903/15218205851_459e86f7fc.jpg",0,44.449488,-68.015034,15218205851,"51450749@N06","Trumbull, Connecticut","9/12/2014 19:55","9/13/2014 3:10","sky","aurora","atmosphere","nature","night","atmosphere of earth","phenomenon","horizon","darkness","astronomy",266182,4,"ME"
203296,203305,"Our old yellow kayak, sitting on the dock by the stairs. (August 17, 2013)","https://farm5.staticflickr.com/4217/35823379595_93952f8e3c.jpg",0,44.584752,-72.299645,35823379595,"146757535@N05"," ","8/17/2013 10:47","7/9/2017 20:45","boat","kayak","sea kayak","water transportation","yellow","vehicle","watercraft","boats and boating equipment and supplies","canoeing","kayaking",203305,2,"VT"
109705,109714,"#water #bridge #nature [Uploaded from
Streamzoo](http://streamzoo.com/i/14267855)","https://farm8.staticflickr.com/7313/11225968226_b7f9474b4d.jpg",0,44.114844,-75.858789,11225968226,"11361181@N08","Bellingham, Wa","12/5/2013 14:52","12/5/2013 19:57","water","wetland","marsh","bank","river","bog","creek","water resources","tree","floodplain",109714,1,"NY"
217560,218946,"Olympus digital camera","https://farm4.staticflickr.com/3921/14822704462_cfb41d4fec.jpg",0,44.328013,-71.012987,14822704462,"22552761@N07"," ","7/11/2014 12:17","8/4/2014 0:48","wilderness","vegetation","mountain","nature reserve","mountainous landforms","tree","highland","mount scenery","national park","leaf",218946,3,"NH"
277761,277775,"Mount Katahdin","https://farm1.staticflickr.com/623/22805287706_ed2e3255b6.jpg",0,45.905105,-68.906534,22805287706,"127828555@N04"," ","9/15/2015 11:50","11/6/2015 19:05","mountain","ridge","mountainous landforms","wilderness","highland","sky","escarpment","valley","badlands","national park",277775,4,"ME"
253292,253301,"Out of Acadia Sunrise Excursion to (adjacent to) Boulder Beach with Michael
Hudson","https://farm5.staticflickr.com/4559/26416367529_e92fc5414f.jpg",0,44.314583,-68.190667,26416367529,"24706120@N05"," ","10/5/2017 5:49","11/5/2017 18:12","sky","tree","nature","woody plant","plant","wilderness","rock","forest","cloud","mountain",253301,4,"ME"
96555,96564,"To commemorate the victory at the Battles of Saratoga a wonderful obelisk
dedicated to the soldiers was built in the village of Victory in the town of
Saratoga. This monument stands proudly in Saratoga County, New York near where
the ceremonial surrender","https://farm5.staticflickr.com/4319/36180677966_3d3c87dbf4.jpg",0,43.098888,-73.593056,36180677966,"149248440@N05","Schuylerville, New York","6/20/2017 9:37","7/28/2017 15:12","building","place of worship","historic site","chapel","facade","church","window","sky","temple","memorial",96564,1,"NY"
63241,63249,"2017-08-09","https://farm5.staticflickr.com/4349/36481790405_f3d285f0af.jpg",0,43.717319,-74.967223,36481790405,"27874898@N00","Syracuse, NY","8/9/2017 15:14","8/10/2017 14:09","boat","water transportation","vehicle","fun","vacation","boating","leisure","watercraft rowing","watercraft","boats and boating equipment and supplies",63249,1,"NY"
238828,238837,"A three-exposure HDR from iPhone exposures. Sunset at Day Mountain in Acadia
National Park.","https://farm6.staticflickr.com/5797/21907201940_492736c7cc.jpg",0,44.30778,-68.232689,21907201940,"72782662@N00","USA","10/10/2015 17:52","10/11/2015 18:17","sky","nature","dawn","sunset","reflection","horizon","cloud","evening","morning","dusk",238837,4,"ME"
178104,178113,"Shot with the 'Nifty Fifty' on the M6 on the way down...","https://farm5.staticflickr.com/4446/23872584508_49a56faf37.jpg",0,44.319919,-72.886737,23872584508,"31827372@N00"," ","10/15/2017 8:42","10/16/2017 3:28","tree","woodland","woody plant","ecosystem","trunk","leaf","deciduous","forest","autumn","branch",178113,2,"VT"
60240,60248,"The First Boat of the Day rounds the point and entered the body of the Lake.
++ ++ ++ ++ ++ image by Photo George copyrighted ©2015 GCheatle all rights
reserved locator: GAC_3099","https://farm1.staticflickr.com/526/20162022980_b4e93549bc.jpg",0,43.486983,-74.353011,20162022980,"64964567@N00","Pennington, NJ","8/4/2015 6:54","8/6/2015 18:28","water","waterway","reflection","body of water","water transportation","loch","boat","lake","reservoir","river",60248,1,"NY"
210564,210573,"Presidential Range, New Hampshire. Photo by Didrik Johnck. Image # 160712_717","https://farm9.staticflickr.com/8435/28939735152_625164e171.jpg",0,44.258991,-71.317581,28939735152,"9254684@N05","San Francisco","7/12/2016 8:12","8/17/2016 13:34","nature","yellow","sign","signage","geology","tree","national park","landscape","mountain","elevation",210573,3,"NH"
214771,214780,"Dcim\110gopro\Gopr2808.Jpg","https://farm5.staticflickr.com/4486/36779080533_4bd49d3d89.jpg",0,44.24558,-71.252795,36779080533,"44126613@N00","Dedham, MA","9/30/2017 16:51","10/2/2017 9:36","water","wilderness","mountainous landforms","rock","outdoor recreation","stream","mountain","tree","river","hiking",214780,3,"NH"
220220,222098,"The village is known for being one of the first places to declare its results
during United States presidential elections and the New Hampshire primary","https://farm4.staticflickr.com/3669/10052254333_a4e13abd33.jpg",0,44.866573,-71.302968,10052254333,"35328181@N03","Wayne Maine","10/1/2013 13:14","10/2/2013 12:17","water","nature","lake","body of water","leaf","sky","wilderness","tree","reservoir","loch",222098,3,"NH"
208542,206919,"Rick, Malachai & I enjoyed the fair. [Follow
me](http://twitter.com/PickleLadyPhoto) on twitter [Visit
my](http://www.pickleladyphotos.com) Website [Find me on
Facebook](http://www.facebook.com/pages/Pickle-Lady-Creations-
Photography/225191710873905)","https://farm9.staticflickr.com/8235/8431697938_9a3cf04a39.jpg",0,44.032852,-70.967658,8431697938,"22386106@N06","Augusta","10/6/2012 12:02","1/31/2013 1:41","child","red","yellow","boy","toddler","fun","amusement ride","play","leisure","product",206919,4,"ME"
235408,235417,"Photo by [Chris Devers](http://about.me/cdevers), Creative Commons [BY-NC-
ND](http://creativecommons.org/licenses/by-nc-nd/2.0/) licensed, [contact
me](http://www.flickr.com/mail/write/?to=9161595@N03) with any questions.","https://farm8.staticflickr.com/7361/27993795371_398e986456.jpg",0,44.337694,-68.733981,27993795371,"9161595@N03","Mobile AL, Fletcher NC, Hanover MA","7/2/2016 13:08","7/4/2016 2:06","waterway","sky","water","sailing ship","tall ship","sail","sea","ship","boat","river",235417,4,"ME"
255734,255743,"View of our summer rental on Toddy Pond, Surry, Maine","https://farm4.staticflickr.com/3902/14837301699_8f06359f11.jpg",0,44.513755,-68.608867,14837301699,"60783606@N00"," ","8/18/2014 19:16","8/24/2014 21:05","water","waterway","reflection","nature","body of water","tree","plant","leaf","river","autumn",255743,4,"ME"
212255,212264,"Had high hopes for this one to have a ton of color but the clouds associated
with the cold front were too thick. Oh well, still pretty to view :)","https://farm9.staticflickr.com/8737/16812786386_aa3250ced8.jpg",0,44.270917,-71.30379,16812786386,"13086086@N02","L-town, CA","3/16/2015 17:42","3/16/2015 23:36","sky","snow","mountainous landforms","winter","ridge","mountain","mountain range","fell","highland","cloud",212264,3,"NH"
