"tag","cluster","eigen_centrality","betweenness","closeness","degree.res","degree.centralization","degree.theoretical_max","theme"
"eagle",26,0.00178431275768802,1368.1264052244,0.000136109976861304,74,0.377733628095018,7433802,"biota"
"goose",26,0.00178287909986881,197.184689871813,0.000129015610888918,40,0.377733628095018,7433802,"biota"
"cat like mammal",14,0.00175881134513968,1282.05528764093,0.000140904607580668,139,0.377733628095018,7433802,"biota"
"gull",26,0.00173924630688628,51.5609218995828,0.000125596583772921,42,0.377733628095018,7433802,"biota"
"ferns and horsetails",20,0.00173923326669993,925.61334450206,0.000128057369701626,66,0.377733628095018,7433802,"biota"
"tail",14,0.00171567023878931,8446.11804048196,0.000143389733295096,153,0.377733628095018,7433802,"biota"
"cattle like mammal",14,0.00160412656904753,2270.80558531748,0.000138927479855515,110,0.377733628095018,7433802,"biota"
"reptile",1,0.00159038687526494,3539.93197962013,0.000141143260409315,126,0.377733628095018,7433802,"biota"
"zoo",14,0.00154813348078444,2800.62951078709,0.000142816338189089,130,0.377733628095018,7433802,"biota"
"pack animal",14,0.0015243310504037,1682.88587805422,0.000139217597104274,105,0.377733628095018,7433802,"biota"
"bombycidae",1,0.00149869890399525,195.811532576663,0.000125722906713603,42,0.377733628095018,7433802,"biota"
"white tailed deer",14,0.00148102639886655,3.57684573813646,0.00011213276519399,28,0.377733628095018,7433802,"biota"
"amphibian",1,0.00144281291673154,1552.77327357365,0.00013745704467354,87,0.377733628095018,7433802,"biota"
"sled dog racing",14,0.00143618584757232,688.410705714892,0.000122010736944851,26,0.377733628095018,7433802,"biota"
"squirrel",14,0.00143432415905134,447.489883856791,0.00013259082471493,49,0.377733628095018,7433802,"biota"
"nectar",1,0.00142359377133512,485.289488074225,0.000113778586869951,87,0.377733628095018,7433802,"biota"
"medicinal mushroom",13,0.00133452640413632,301.708699637001,0.000125250501002004,73,0.377733628095018,7433802,"biota"
"goats",14,0.00130745105899551,976.052149312328,0.000138045278851463,86,0.377733628095018,7433802,"biota"
"dog walking",14,0.00129591576640053,2183.30049925537,0.000138966092273485,61,0.377733628095018,7433802,"biota"
"galliformes",26,0.00127765451977192,1660.56200888603,0.000142938822184105,90,0.377733628095018,7433802,"biota"
"vascular plant",20,0.00127155802941748,2207.11868438407,0.000133564845732603,87,0.377733628095018,7433802,"biota"
"floristry",20,0.00126654340798837,7884.17790049458,0.000141282848262221,170,0.377733628095018,7433802,"biota"
"rodent",14,0.00121123977591034,302.780344541979,0.000131250820317627,51,0.377733628095018,7433802,"biota"
"aquatic plant",20,0.00120579417751102,944.692652447925,0.00013005592404734,67,0.377733628095018,7433802,"biota"
"horse and buggy",14,0.00120217044968518,87.9961818001982,0.000125549278091651,41,0.377733628095018,7433802,"biota"
"fish pond",14,0.00120195602646585,976.761695772062,0.000131804402267036,55,0.377733628095018,7433802,"biota"
"cart",14,0.00117923504946373,1408.04816478199,0.000139450564774787,73,0.377733628095018,7433802,"biota"
"antler",14,0.00116379886037351,899.561380312609,0.000140587656403768,73,0.377733628095018,7433802,"biota"
"pollen",1,0.00111605059498913,1652.29243239593,0.000130378096479791,83,0.377733628095018,7433802,"biota"
"reindeer",14,0.00111124089469379,266.536666161963,0.0001311303435615,41,0.377733628095018,7433802,"biota"
"herd",14,0.00110713229981042,1532.89558326013,0.000138811771238201,73,0.377733628095018,7433802,"biota"
"mallard",26,0.00105902099779367,36.6168616162859,0.000114168284050691,25,0.377733628095018,7433802,"biota"
"fern",20,0.00104470846913852,595.984823196358,0.00012809017548354,50,0.377733628095018,7433802,"biota"
"edible mushroom",13,0.00101763809204505,961.655125912939,0.000127681307456588,82,0.377733628095018,7433802,"biota"
"accipitriformes",26,0.000965849520701521,100.192349683432,0.000121432908318154,34,0.377733628095018,7433802,"biota"
"mushroom",13,0.000960417377932995,792.690941736257,0.000125786163522013,83,0.377733628095018,7433802,"biota"
"hawk",26,0.000951200108728164,321.994057793592,0.000123198225945546,40,0.377733628095018,7433802,"biota"
"honey bee",1,0.000936522976686759,2024.23204660408,0.000126358352287086,80,0.377733628095018,7433802,"biota"
"bird feeder",14,0.000932216331453241,718.860963592145,0.000134625740441572,51,0.377733628095018,7433802,"biota"
"bee",1,0.000930190619668373,1229.34826071958,0.000125881168177241,79,0.377733628095018,7433802,"biota"
"sunflower",20,0.000919542460887655,861.582816348885,0.000128766417718259,63,0.377733628095018,7433802,"biota"
"chipmunk",14,0.000914799352661968,230.938495033876,0.000128932439401753,32,0.377733628095018,7433802,"biota"
"wren",26,0.000910576484864984,473.92774249306,0.000120409391932571,39,0.377733628095018,7433802,"biota"
"herbaceous plant",20,0.000854739686573017,5174.84789315469,0.000127226463104326,99,0.377733628095018,7433802,"biota"
"sheep",14,0.00083199284914577,127.894328200769,0.000127697612054655,56,0.377733628095018,7433802,"biota"
"buzzard",26,0.000824600106529203,653.052596806855,0.000121847203606677,44,0.377733628095018,7433802,"biota"
"moose",14,0.000801648742133253,66.5207832260697,0.000122654237703913,34,0.377733628095018,7433802,"biota"
"nap",14,0.000769263091334289,974.667659670737,0.000132205182443152,88,0.377733628095018,7433802,"biota"
"flower arranging",20,0.000763678288832073,2966.99633195623,0.000139645300935624,121,0.377733628095018,7433802,"biota"
"fly",1,0.000756693842112666,1150.64323034006,0.000124843945068664,67,0.377733628095018,7433802,"biota"
"mushing",14,0.00075336875906036,97.8727556787624,0.000119645848289064,19,0.377733628095018,7433802,"biota"
"old world oriole",26,0.000752605053204009,0.746779789385205,9.06289650172195e-05,19,0.377733628095018,7433802,"biota"
"european herring gull",26,0.00074201543753275,39.6827977765374,0.000118891927238141,23,0.377733628095018,7433802,"biota"
"nightingale",26,0.00073470306463256,214.707287068007,0.000119789171058936,31,0.377733628095018,7433802,"biota"
"crane like bird",26,0.00073442139643912,994.790603049527,0.000130855796911803,57,0.377733628095018,7433802,"biota"
"cow goat family",14,0.000727543755459128,326.440563938355,0.000133440085401655,49,0.377733628095018,7433802,"biota"
"hofmannophila pseudospretella",1,0.000723190505435851,25.4030783914806,0.000120307988450433,24,0.377733628095018,7433802,"biota"
"moisture",1,0.00072102532070743,1140.92045331747,0.000135244793075467,84,0.377733628095018,7433802,"biota"
"leash",14,0.000705304869450491,344.313344915564,0.000131630906936949,36,0.377733628095018,7433802,"biota"
"frog",1,0.00069743009054227,207.682647112596,0.000127469725940089,37,0.377733628095018,7433802,"biota"
"beetle",1,0.000690791316546069,701.610992884623,0.000121182743577315,49,0.377733628095018,7433802,"biota"
"house sparrow",26,0.000682877388810952,218.561031050926,0.000120569086086327,32,0.377733628095018,7433802,"biota"
"iris",20,0.000673167479950309,2362.00615439075,0.000131044424059756,78,0.377733628095018,7433802,"biota"
"lupin",20,0.000663863088149396,162.154834131,0.000123213405618531,47,0.377733628095018,7433802,"biota"
"spider web",1,0.000659170752563159,1523.98885394905,0.000139082058414465,80,0.377733628095018,7433802,"biota"
"toad",1,0.000658200061099729,284.596125755761,0.000125817815802718,43,0.377733628095018,7433802,"biota"
"falcon",26,0.000654919134047142,97.0173938057932,0.000109926349345938,40,0.377733628095018,7433802,"biota"
"hummingbird",26,0.000651754617225857,483.102008243072,0.000125031257814454,41,0.377733628095018,7433802,"biota"
"lycaenid",1,0.000638144820563825,135.724696527033,0.000112095056608004,31,0.377733628095018,7433802,"biota"
"goat",14,0.000634131692260235,530.103483479056,0.000133707714935152,64,0.377733628095018,7433802,"biota"
"chickadee",26,0.000633594311959981,242.113323818515,0.000121951219512195,31,0.377733628095018,7433802,"biota"
"turtle",1,0.000631158049546894,1388.45745282185,0.000142166619277794,69,0.377733628095018,7433802,"biota"
"owl",26,0.000629498869497897,260.129852292341,0.000130446125750065,45,0.377733628095018,7433802,"biota"
"agaricomycetes",13,0.000625068961237343,217.193892896062,0.000127844541038098,67,0.377733628095018,7433802,"biota"
"ranidae",1,0.000621047225099711,375.43884581815,0.000130753138075314,35,0.377733628095018,7433802,"biota"
"piciformes",26,0.000613424290574867,659.429903630146,0.000124115675809855,38,0.377733628095018,7433802,"biota"
"harbor seal",14,0.000605893061668515,3.65568436953182,0.000115566855425864,19,0.377733628095018,7433802,"biota"
"bird migration",26,0.000594147576441576,768.143772504838,0.000130599451482304,60,0.377733628095018,7433802,"biota"
"terrestrial plant",20,0.000580575871219907,1749.15784330179,0.000120875135984528,59,0.377733628095018,7433802,"biota"
"animal migration",26,0.000574159539044255,560.334758943834,0.000130855796911803,51,0.377733628095018,7433802,"biota"
"dragonfly",1,0.000566660287220876,216.814416084542,0.000124424536518601,40,0.377733628095018,7433802,"biota"
"woodpecker",26,0.000535651824513307,161.617384227577,0.000121832358674464,28,0.377733628095018,7433802,"biota"
"violet family",20,0.000533661608542826,605.759948853176,0.000119118522930316,58,0.377733628095018,7433802,"biota"
"horn",14,0.000527757625646444,2627.11727417373,0.000143595634692705,91,0.377733628095018,7433802,"biota"
"daisy",20,0.000527455689608877,293.747308638286,0.000121817517358996,41,0.377733628095018,7433802,"biota"
"plant pathology",1,0.000525536398657061,1980.47882833334,0.000126246686024492,92,0.377733628095018,7433802,"biota"
"dragonflies and damseflies",1,0.00052213146488046,495.320574948877,0.00012675877804538,40,0.377733628095018,7433802,"biota"
"fox squirrel",14,0.000516494915956028,7.28180523883525,0.000116972745350333,20,0.377733628095018,7433802,"biota"
"lark",26,0.000511407746474255,1489.40167654775,0.000116279069767442,34,0.377733628095018,7433802,"biota"
"tortoise",1,0.000507900162966491,1153.42368851438,0.00014265335235378,63,0.377733628095018,7433802,"biota"
"oyster mushroom",13,0.000502854872836719,210.929459046485,0.000115740740740741,55,0.377733628095018,7433802,"biota"
"ranch",14,0.00049972163376281,1968.06616821352,0.000133155792276964,62,0.377733628095018,7433802,"biota"
"penny bun",13,0.000493094090782604,87.3595188557529,0.000117041198501873,48,0.377733628095018,7433802,"biota"
"sunflower seed",20,0.000493054789064224,43.9383987860651,0.000113597637169147,32,0.377733628095018,7433802,"biota"
"ciconiiformes",26,0.0004901165768768,204.399442437416,0.000130293159609121,41,0.377733628095018,7433802,"biota"
"nest",26,0.000471832138838121,927.54292840228,0.000130633572828217,50,0.377733628095018,7433802,"biota"
"scaled reptile",1,0.000470592566898366,1326.21682530502,0.000134807225667296,68,0.377733628095018,7433802,"biota"
"bullfrog",1,0.000450961830101594,35.3568869041685,0.000124192747143567,24,0.377733628095018,7433802,"biota"
"jay",26,0.000446705984747742,79.0969064642012,0.000121006776379477,29,0.377733628095018,7433802,"biota"
"bald eagle",26,0.00044553927621356,88.2466448396966,0.000122940742562085,30,0.377733628095018,7433802,"biota"
"heron",26,0.000444857075694002,42.3802977323528,0.000118035882908404,29,0.377733628095018,7433802,"biota"
"flock",26,0.000437747978201715,678.157135223429,0.000129584035246858,44,0.377733628095018,7433802,"biota"
"cormorant",26,0.000435548378703381,139.825800869381,0.000119104335397808,22,0.377733628095018,7433802,"biota"
"net winged insects",1,0.000433852840826724,485.687936201703,0.000119990400767939,49,0.377733628095018,7433802,"biota"
"larva",1,0.000428283002586617,675.644862297672,0.000123395853899309,62,0.377733628095018,7433802,"biota"
"grouse",26,0.00042815474745778,307.132990695352,0.000117027501462844,31,0.377733628095018,7433802,"biota"
"lilac",20,0.000426729949455703,1977.08279549623,0.000134498991257566,88,0.377733628095018,7433802,"biota"
"phasianidae",26,0.000422754868616815,87.3059292763705,0.000119545726240287,27,0.377733628095018,7433802,"biota"
"chicken",26,0.000422338658771415,643.721177593033,0.000139004726160689,68,0.377733628095018,7433802,"biota"
"aster",20,0.000421568502852374,198.271347477029,0.000109974705817662,52,0.377733628095018,7433802,"biota"
"cardinal",26,0.000415016059104893,317.679595208665,0.000122144863808477,27,0.377733628095018,7433802,"biota"
"photo caption",14,0.000405287825475594,2961.7756488445,0.000139703827884884,117,0.377733628095018,7433802,"biota"
"rose family",20,0.000404410404897959,1900.55746875304,0.000131717597471022,66,0.377733628095018,7433802,"biota"
"coachman",14,0.000401251958071272,18.5389909704068,0.00012298610257041,24,0.377733628095018,7433802,"biota"
"sea turtle",1,0.000398493483691443,479.755236538139,0.000134462821029985,48,0.377733628095018,7433802,"biota"
"bud",20,0.000393140196602533,2687.57116812204,0.000133031794598909,68,0.377733628095018,7433802,"biota"
"arachnid",1,0.000387711333462575,511.823614900567,0.000132065504490227,47,0.377733628095018,7433802,"biota"
"spider",1,0.000385365029462166,1791.75660131458,0.000134970981239034,54,0.377733628095018,7433802,"biota"
"sandpiper",26,0.000381997270631785,113.584065457108,0.000119990400767939,24,0.377733628095018,7433802,"biota"
"cuculiformes",26,0.000377584911727787,1814.95599793865,0.000114757860913473,39,0.377733628095018,7433802,"biota"
"bellflower family",20,0.000376552001586337,1970.64976877875,0.00012371644191513,57,0.377733628095018,7433802,"biota"
"turkey",26,0.000376452659413912,97.4671379437246,0.000118273211117682,23,0.377733628095018,7433802,"biota"
"hyssopus",20,0.000367650281068046,129.876511127475,0.00011660447761194,49,0.377733628095018,7433802,"biota"
"bird nest",26,0.0003647990294077,1064.55378337126,0.000130327121073895,47,0.377733628095018,7433802,"biota"
"ox",14,0.00036301859916285,262.040910194331,0.000130327121073895,39,0.377733628095018,7433802,"biota"
"true bugs",1,0.000361109405581343,2137.46093437704,0.000116959064327485,42,0.377733628095018,7433802,"biota"
"english lavender",20,0.000359176721823956,1230.86069809126,0.000122865216857108,50,0.377733628095018,7433802,"biota"
"wild turkey",26,0.000356195108455815,80.5196318037778,0.000118948495301534,22,0.377733628095018,7433802,"biota"
"pink family",20,0.000354635620700392,1080.52581479726,0.000122684333210649,53,0.377733628095018,7433802,"biota"
"grizzly bear",14,0.000354371253213729,546.166866250737,0.00012993762993763,33,0.377733628095018,7433802,"biota"
"flower bouquet",20,0.000352313636267498,994.424139038238,0.000129366106080207,72,0.377733628095018,7433802,"biota"
"flowerpot",20,0.000351874880894696,4070.76930229434,0.000137969094922737,104,0.377733628095018,7433802,"biota"
"lavender",20,0.00035136556346245,1577.63716087905,0.00012990387113536,66,0.377733628095018,7433802,"biota"
"dairy cow",14,0.000347002992067584,164.528077216643,0.000125549278091651,36,0.377733628095018,7433802,"biota"
"parsley family",20,0.00034593429515769,3258.96895516156,0.000127991808524254,71,0.377733628095018,7433802,"biota"
"cherry blossom",20,0.000339213118387776,586.992857869464,0.000129215660938106,31,0.377733628095018,7433802,"biota"
"flightless bird",26,0.000338667471209055,325.924018250749,0.00012929919834497,39,0.377733628095018,7433802,"biota"
"chariot",14,0.00033744774767203,289.88480972448,0.00012569130216189,36,0.377733628095018,7433802,"biota"
"domesticated turkey",26,0.000336539155829206,46.8548007059113,0.000115660421003932,21,0.377733628095018,7433802,"biota"
"bear",14,0.000331841668347782,570.922847785748,0.000139295166457724,46,0.377733628095018,7433802,"biota"
"bumblebee",1,0.000329138523645749,96.5466660657211,0.000113752701626664,36,0.377733628095018,7433802,"biota"
"floral design",20,0.000323777818064342,1636.80211055646,0.000135722041259501,77,0.377733628095018,7433802,"biota"
"domestic short haired cat",14,0.000320748996844732,129.350847635567,0.000132696390658174,47,0.377733628095018,7433802,"biota"
"great grey owl",26,0.000319523602762553,23.038691119721,0.000118413262285376,20,0.377733628095018,7433802,"biota"
"blackbird",26,0.000313300253936184,158.494824356904,0.000112752283233735,28,0.377733628095018,7433802,"biota"
"weevil",1,0.000307949609064193,346.921117797375,0.000118906064209275,39,0.377733628095018,7433802,"biota"
"oxeye daisy",20,0.000302188771417716,110.200882301166,0.000125407574617507,36,0.377733628095018,7433802,"biota"
"sweet grass",20,0.000300484826922311,467.950945604698,0.000122549019607843,41,0.377733628095018,7433802,"biota"
